"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A940","2019-07-04 19:00:00","49.000","0.000","0.000","27.400","0.910","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.500",""
"C0W130","2019-07-04 19:00:00","18.000","162.000","4.000","27.300","0.930","1004.700","-99.000","15.500","-99.000","-99.000","-99.000","28.100","","26.000",""
"C0F9R0","2019-07-04 19:00:00","20.000","191.000","0.700","29.100","0.940","1006.400","-99.000","1.000","-99.000","-99.000","-99.000","33.600","","26.800",""
"C0V660","2019-07-04 19:00:00","25.000","220.000","0.600","29.100","0.880","1006.600","-99.000","1.000","-99.000","-99.000","-99.000","32.600","","25.900",""
"C0G780","2019-07-04 19:00:00","27.000","144.000","1.900","28.600","0.770","1005.100","-99.000","3.000","-99.000","-99.000","-99.000","33.200","","26.500",""
"C0C590","2019-07-04 19:00:00","72.000","231.000","2.900","28.400","0.760","997.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.700",""
"C0I520","2019-07-04 19:00:00","3860.000","-99.000","-99.000","6.100","0.940","642.500","-99.000","-99.000","-99.000","-99.000","-99.000","7.400","","5.400",""
"C0E530","2019-07-04 19:00:00","341.000","206.000","1.600","27.200","0.740","969.800","-99.000","0.000","6.900","223.000","","31.800","","26.300",""
"C0M790","2019-07-04 19:00:00","15.000","252.000","1.700","28.400","0.790","1005.600","-99.000","0.500","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0R130","2019-07-04 19:00:00","1040.000","263.000","1.000","20.700","0.990","895.600","-99.000","7.500","-99.000","-99.000","-99.000","25.400","","19.700",""
"C0AH30","2019-07-04 19:00:00","755.000","337.000","0.400","23.600","0.990","924.500","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","22.200",""
"C0X170","2019-07-04 19:00:00","50.000","181.000","0.900","28.400","0.910","1002.300","-99.000","0.500","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0K291","2019-07-04 19:00:00","8.000","185.000","0.900","28.500","0.870","1007.900","-99.000","1.000","-99.000","-99.000","-99.000","31.900","","26.000",""
"C0D480","2019-07-04 19:00:00","223.000","0.000","0.000","27.900","0.700","981.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.000",""
"C0F0C0","2019-07-04 19:00:00","983.000","183.000","2.000","22.100","0.900","901.900","-99.000","1.500","-99.000","-99.000","-99.000","27.400","","20.700",""
"C0U860","2019-07-04 19:00:00","5.000","66.000","0.600","29.200","0.840","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.000",""
"C0UA50","2019-07-04 19:00:00","808.000","298.000","3.700","22.300","0.990","920.600","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","21.600",""
"C0T960","2019-07-04 19:00:00","120.000","1.000","0.900","28.100","0.890","994.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.600",""
"C0SA80","2019-07-04 19:00:00","136.000","253.000","1.100","30.700","0.570","991.300","-99.000","0.500","-99.000","-99.000","-99.000","33.200","","25.400",""
"C0E780","2019-07-04 19:00:00","160.000","224.000","1.400","29.000","0.690","989.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","27.500",""
"C0F9Q0","2019-07-04 19:00:00","149.000","202.000","2.100","29.200","0.730","990.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.600",""
"C0F9X0","2019-07-04 19:00:00","166.000","211.000","3.000","28.200","0.750","991.000","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.200",""
"C0F0D0","2019-07-04 19:00:00","3171.000","144.000","5.600","9.100","1.000","699.100","-99.000","1.500","14.000","158.000","","10.400","","8.900",""
"C0S730","2019-07-04 19:00:00","110.000","256.000","3.000","28.600","0.850","994.000","-99.000","0.000","12.700","273.000","","29.800","","27.500",""
"C0T790","2019-07-04 19:00:00","2830.000","267.000","1.100","11.100","0.930","728.400","-99.000","0.500","8.100","252.000","","14.100","","10.900",""
"C0M830","2019-07-04 19:00:00","540.000","359.000","0.800","24.200","0.990","950.700","-99.000","2.500","-99.000","-99.000","-99.000","31.100","","21.200",""
"C0V750","2019-07-04 19:00:00","50.000","185.000","1.600","29.100","1.000","1003.900","-99.000","5.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0K530","2019-07-04 19:00:00","12.000","202.000","2.200","28.200","0.860","1007.100","-99.000","1.000","-99.000","-99.000","-99.000","31.600","","25.900",""
"C0G850","2019-07-04 19:00:00","62.000","131.000","0.600","29.000","0.970","1000.500","-99.000","10.000","-99.000","-99.000","-99.000","34.400","","24.900",""
"C0M780","2019-07-04 19:00:00","30.000","220.000","1.300","28.600","0.840","1005.400","-99.000","1.000","-99.000","-99.000","-99.000","32.900","","26.100",""
"C0V360","2019-07-04 19:00:00","94.000","166.000","0.900","27.100","0.890","998.100","-99.000","24.000","-99.000","-99.000","-99.000","33.300","","23.400",""
"C0K510","2019-07-04 19:00:00","10.000","208.000","1.100","28.500","0.840","1006.600","-99.000","1.500","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0R380","2019-07-04 19:00:00","2.000","339.000","1.100","29.300","-99.000","1008.800","-99.000","10.000","-99.000","-99.000","-99.000","33.600","","24.100",""
"C0D650","2019-07-04 19:00:00","97.000","231.000","3.400","29.100","0.710","996.200","-99.000","0.000","9.400","235.000","","30.500","","28.700",""
"C0V630","2019-07-04 19:00:00","19.000","159.000","1.300","28.700","0.820","1008.600","-99.000","7.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0U910","2019-07-04 19:00:00","17.000","0.000","0.200","29.400","0.720","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.800",""
"C0U600","2019-07-04 19:00:00","10.000","0.000","0.100","28.800","0.930","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0R590","2019-07-04 19:00:00","72.000","204.000","2.500","28.700","0.830","1000.600","-99.000","9.000","-99.000","-99.000","-99.000","32.400","","24.800",""
"C0A9E0","2019-07-04 19:00:00","26.000","264.000","1.600","31.400","0.580","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.300",""
"C0R480","2019-07-04 19:00:00","57.000","0.000","0.000","29.200","0.760","1002.100","-99.000","12.000","-99.000","-99.000","-99.000","33.300","","24.600",""
"C0X300","2019-07-04 19:00:00","70.000","0.000","0.000","27.200","0.890","1000.300","-99.000","3.000","-99.000","-99.000","-99.000","33.600","","24.100",""
"C0U970","2019-07-04 19:00:00","7.000","55.000","0.700","28.800","0.740","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.800",""
"C0M750","2019-07-04 19:00:00","10.000","190.000","2.400","29.200","0.800","1007.300","-99.000","3.500","-99.000","-99.000","-99.000","32.100","","26.300",""
"C0I110","2019-07-04 19:00:00","161.000","54.000","0.300","28.300","0.990","990.800","-99.000","0.500","-99.000","-99.000","-99.000","34.300","","23.900",""
"C0V370","2019-07-04 19:00:00","74.000","0.000","0.100","27.000","1.000","1000.700","-99.000","13.500","-99.000","-99.000","-99.000","32.400","","23.700",""
"C0C690","2019-07-04 19:00:00","242.000","294.000","0.900","28.200","0.650","979.300","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.000",""
"C0A540","2019-07-04 19:00:00","401.000","0.000","0.000","25.700","0.930","964.000","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","23.000",""
"C0H950","2019-07-04 19:00:00","192.000","0.000","0.000","26.800","0.900","987.700","-99.000","0.500","-99.000","-99.000","-99.000","33.400","","23.800",""
"C0R360","2019-07-04 19:00:00","20.000","264.000","1.900","28.600","-99.000","1006.800","-99.000","20.500","-99.000","-99.000","-99.000","31.000","","25.100",""
"C0O960","2019-07-04 19:00:00","112.000","168.000","1.100","26.800","0.930","995.800","-99.000","1.000","-99.000","-99.000","-99.000","31.400","","24.400",""
"C0AH10","2019-07-04 19:00:00","30.000","89.000","1.400","31.200","0.720","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.600",""
"C0X210","2019-07-04 19:00:00","38.000","236.000","1.500","28.000","0.900","1002.500","-99.000","4.000","-99.000","-99.000","-99.000","33.500","","25.800",""
"C0D430","2019-07-04 19:00:00","87.000","178.000","0.800","29.400","0.670","995.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.800",""
"C0AD30","2019-07-04 19:00:00","20.000","255.000","1.400","31.700","0.570","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.800",""
"C0R240","2019-07-04 19:00:00","87.000","55.000","0.500","27.500","0.960","998.700","-99.000","3.000","-99.000","-99.000","-99.000","33.500","","24.600",""
"C0U960","2019-07-04 19:00:00","1885.000","5.000","1.600","17.700","0.930","812.800","-99.000","1.000","-99.000","-99.000","-99.000","21.500","","16.400",""
"C0T9E0","2019-07-04 19:00:00","415.000","0.000","0.000","24.400","0.890","962.800","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.300",""
"C0D550","2019-07-04 19:00:00","1956.000","313.000","0.900","17.900","0.830","810.100","-99.000","1.000","-99.000","-99.000","-99.000","21.000","","15.900",""
"C0C630","2019-07-04 19:00:00","209.000","250.000","1.600","28.600","0.690","983.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.500",""
"C0Z210","2019-07-04 19:00:00","126.000","19.000","1.100","28.200","0.810","994.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.300",""
"C0U770","2019-07-04 19:00:00","5.000","263.000","1.600","27.500","0.840","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.200",""
"C0Z080","2019-07-04 19:00:00","298.000","352.000","0.900","26.000","0.920","974.800","-99.000","0.000","-99.000","-99.000","-99.000","38.200","","24.400",""
"C0G640","2019-07-04 19:00:00","17.000","194.000","1.400","28.300","0.770","1008.100","-99.000","1.500","-99.000","-99.000","-99.000","32.700","","25.400",""
"C0X200","2019-07-04 19:00:00","61.000","178.000","0.800","26.900","0.990","1001.600","-99.000","1.500","-99.000","-99.000","-99.000","32.200","","23.900",""
"C0U900","2019-07-04 19:00:00","63.000","0.000","0.000","28.800","0.850","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.100",""
"C0Z230","2019-07-04 19:00:00","31.000","203.000","2.600","28.000","0.840","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","27.100",""
"C0F9O0","2019-07-04 19:00:00","175.000","0.000","0.000","29.700","0.720","988.800","-99.000","0.500","-99.000","-99.000","-99.000","34.400","","27.600",""
"C0C540","2019-07-04 19:00:00","46.000","243.000","2.600","28.400","0.690","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.200",""
"C0G770","2019-07-04 19:00:00","15.000","232.000","1.000","28.900","0.800","1004.400","-99.000","2.500","-99.000","-99.000","-99.000","33.900","","26.200",""
"C0V670","2019-07-04 19:00:00","20.000","135.000","1.100","30.100","0.730","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.800",""
"C0A870","2019-07-04 19:00:00","685.000","281.000","4.200","23.900","0.870","930.700","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","22.900",""
"C0R220","2019-07-04 19:00:00","23.000","189.000","0.700","29.500","0.820","1006.000","-99.000","7.000","-99.000","-99.000","-99.000","32.700","","25.300",""
"C0Z220","2019-07-04 19:00:00","589.000","0.000","0.000","24.200","0.990","944.400","-99.000","1.500","-99.000","-99.000","-99.000","28.100","","23.000",""
"C0D560","2019-07-04 19:00:00","147.000","224.000","2.400","29.500","0.630","991.400","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","26.300",""
"C0I380","2019-07-04 19:00:00","258.000","0.000","0.000","27.200","0.930","979.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.200",""
"C0Z020","2019-07-04 19:00:00","211.000","15.000","2.300","28.300","0.810","983.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.700",""
"C0Z190","2019-07-04 19:00:00","62.000","241.000","0.300","27.300","0.990","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.300",""
"C0C710","2019-07-04 19:00:00","143.000","0.000","0.200","27.300","0.810","990.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.800",""
"C0D360","2019-07-04 19:00:00","523.000","0.000","0.000","25.900","0.860","948.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.800",""
"C0C680","2019-07-04 19:00:00","228.000","263.000","1.300","28.600","0.670","979.800","-99.000","0.500","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0X140","2019-07-04 19:00:00","17.000","192.000","0.800","29.700","0.840","1006.000","-99.000","6.500","-99.000","-99.000","-99.000","33.200","","25.600",""
"C0V710","2019-07-04 19:00:00","34.000","152.000","1.200","29.400","0.950","1004.600","-99.000","3.500","-99.000","-99.000","-99.000","32.500","","25.400",""
"C0G840","2019-07-04 19:00:00","32.000","0.000","0.000","27.700","0.860","1002.600","-99.000","3.500","-99.000","-99.000","-99.000","34.200","","25.800",""
"C0S890","2019-07-04 19:00:00","238.000","13.000","1.500","28.900","0.780","982.900","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","24.300",""
"C0T820","2019-07-04 19:00:00","550.000","0.000","0.000","23.900","0.950","951.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","22.200",""
"C0F9I0","2019-07-04 19:00:00","194.000","204.000","2.800","28.600","0.730","986.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.800",""
"C0C650","2019-07-04 19:00:00","208.000","235.000","1.100","28.700","0.630","983.600","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.300",""
"C0R600","2019-07-04 19:00:00","766.000","324.000","1.100","23.700","1.000","925.400","-99.000","2.000","-99.000","-99.000","-99.000","27.500","","22.000",""
"C0Z320","2019-07-04 19:00:00","646.000","242.000","0.400","24.500","0.940","937.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","21.100",""
"C0V210","2019-07-04 19:00:00","734.000","0.000","0.200","23.300","0.880","930.000","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","20.200",""
"C0K240","2019-07-04 19:00:00","1132.000","309.000","1.400","22.400","0.880","890.200","-99.000","0.500","-99.000","-99.000","-99.000","28.000","","21.600",""
"C0M520","2019-07-04 19:00:00","15.000","209.000","1.300","28.000","0.870","1006.400","-99.000","1.000","-99.000","-99.000","-99.000","32.400","","25.300",""
"C0A530","2019-07-04 19:00:00","300.000","63.000","0.400","26.800","1.000","973.600","-99.000","0.500","-99.000","-99.000","-99.000","30.600","","23.800",""
"C0E820","2019-07-04 19:00:00","220.000","186.000","3.400","28.400","0.660","982.700","-99.000","0.000","10.000","190.000","","32.300","","26.600",""
"C0K450","2019-07-04 19:00:00","35.000","224.000","2.600","28.600","0.830","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.600",""
"C0G760","2019-07-04 19:00:00","53.000","0.000","0.000","28.100","0.990","1004.500","-99.000","8.500","-99.000","-99.000","-99.000","33.700","","25.000",""
"CM0120","2019-07-04 19:00:00","4.000","208.000","3.300","28.500","0.790","1007.900","-99.000","1.500","-99.000","-99.000","-99.000","31.100","","26.400",""
"C0Z290","2019-07-04 19:00:00","946.000","0.000","0.000","23.100","0.900","905.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","21.600",""
"C0V680","2019-07-04 19:00:00","40.000","147.000","1.400","29.000","0.790","1004.200","-99.000","5.000","-99.000","-99.000","-99.000","31.700","","25.400",""
"C0F9U0","2019-07-04 19:00:00","74.000","279.000","0.400","29.900","0.700","999.700","-99.000","1.500","-99.000","-99.000","-99.000","34.500","","27.000",""
"C0V530","2019-07-04 19:00:00","34.000","209.000","1.100","28.500","1.000","1004.300","-99.000","4.000","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0R550","2019-07-04 19:00:00","38.000","84.000","1.100","29.500","0.790","1004.900","-99.000","2.500","-99.000","-99.000","-99.000","33.300","","25.400",""
"C0F9L0","2019-07-04 19:00:00","253.000","215.000","1.000","29.300","0.720","979.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.900",""
"C0A950","2019-07-04 19:00:00","60.000","122.000","1.000","28.900","0.740","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.700",""
"C0R160","2019-07-04 19:00:00","45.000","235.000","1.400","28.600","0.990","1002.800","-99.000","9.500","-99.000","-99.000","-99.000","32.800","","24.800",""
"C0F9S0","2019-07-04 19:00:00","43.000","199.000","1.300","29.600","0.700","1003.400","-99.000","1.500","-99.000","-99.000","-99.000","34.100","","27.200",""
"C0M820","2019-07-04 19:00:00","980.000","0.000","0.000","22.100","0.890","904.100","-99.000","1.500","-99.000","-99.000","-99.000","27.500","","19.000",""
"C0G870","2019-07-04 19:00:00","12.000","214.000","2.100","27.800","0.860","1007.600","-99.000","2.000","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0R530","2019-07-04 19:00:00","16.000","0.000","0.200","29.600","0.860","1006.300","-99.000","4.500","-99.000","-99.000","-99.000","31.800","","25.200",""
